register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
b1cd86d4230d06f375d6,python,features/canonical_contract.py,11,410,FORMAL_NMD,L11 orchestration,L11_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
128e6877a3e27f5a2cb2,python,features/canonical_contract.py,12,411,FORMAL_NMD,L12 orchestration,L12_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
6cddd97d1a096f45af92,python,features/canonical_contract.py,13,412,FORMAL_NMD,L13 orchestration,L13_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
d3089b6a67bfd51be4ed,python,features/canonical_contract.py,14,413,FORMAL_NMD,L14 orchestration,L14_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
583e612a4135b4ef284f,python,features/canonical_contract.py,15,414,FORMAL_NMD,L15 orchestration,L15_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
9190e85ffbab10ebf4c3,python,features/canonical_contract.py,16,415,FORMAL_NMD,L16 orchestration,L16_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
9de295ec0f27efd22af1,python,features/canonical_contract.py,17,416,FORMAL_NMD,L17 orchestration,L17_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
7d5c2e5a0502ca77f65c,python,features/canonical_contract.py,18,417,FORMAL_NMD,L18 orchestration,L18_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
f8a19f7a5a993c53ea2d,python,features/canonical_contract.py,19,418,FORMAL_NMD,L19 orchestration,L19_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
0d751b510c1572f4e698,python,features/canonical_contract.py,20,419,FORMAL_NMD,L20 orchestration,L20_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
52c3d320867f6893ea02,python,features/canonical_contract.py,21,420,FORMAL_NMD,L21 orchestration,L21_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
70867018a912b1e983ec,python,features/canonical_contract.py,22,421,FORMAL_NMD,L22 orchestration,L22_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
48cfc5af714bc99b13e3,python,features/canonical_contract.py,23,422,FORMAL_NMD,L23 orchestration,L23_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
ff8f0a2beab65fa1f9f8,python,features/canonical_contract.py,24,423,FORMAL_NMD,L24 orchestration,L24_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
cf754cf06199da5df908,python,features/canonical_contract.py,25,424,FORMAL_NMD,L25 orchestration,L25_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
50f8dc397d9d8e9f13fc,python,features/canonical_contract.py,26,425,FORMAL_NMD,L26 orchestration,L26_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
8ca69d871509905f04db,python,features/canonical_contract.py,27,426,FORMAL_NMD,L27 orchestration,L27_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
ec3245314c92fa31cfb0,python,features/canonical_contract.py,28,427,FORMAL_NMD,L28 orchestration,L28_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
d4b63c9578c09ce2149f,python,features/canonical_contract.py,29,428,FORMAL_NMD,L29 orchestration,L29_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
a4eb36b48ccd4380e825,python,features/canonical_contract.py,30,429,FORMAL_NMD,L30 orchestration,L30_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
640cd5ffb10c17e0f31a,python,features/canonical_contract.py,31,430,FORMAL_NMD,L31 orchestration,L31_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
7116a3e1605fdfb90fde,python,features/canonical_contract.py,32,431,FORMAL_NMD,L32 orchestration,L32_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
d4b3773966ec11ada244,python,features/canonical_contract.py,33,432,FORMAL_NMD,L33 orchestration,L33_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
7b1a39fd1a20ddeda95a,python,features/canonical_contract.py,34,433,FORMAL_NMD,L34 orchestration,L34_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
6c07dad5d288caa9655c,python,features/canonical_contract.py,35,434,FORMAL_NMD,L35 orchestration,L35_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
99cbb15a49c2b86f94ea,python,features/canonical_contract.py,36,435,FORMAL_NMD,L36 orchestration,L36_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
991141c5ed6b1f0ec86b,python,features/canonical_contract.py,37,436,FORMAL_NMD,L37 orchestration,L37_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
21193f3b300102c306ae,python,features/canonical_contract.py,38,437,FORMAL_NMD,L38 orchestration,L38_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
b809853efa7c8b6cc4b6,python,features/canonical_contract.py,39,438,FORMAL_NMD,L39 orchestration,L39_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
abf1d83dc466098979ac,python,features/canonical_contract.py,40,439,FORMAL_NMD,L40 orchestration,L40_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
b68bd52943c03c687445,python,features/canonical_contract.py,41,440,FORMAL_NMD,L41 orchestration,L41_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
898f26422c0fa29d73d9,python,features/canonical_contract.py,42,441,FORMAL_NMD,L42 orchestration,L42_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
6135bc9acad7ee323fe8,python,features/canonical_contract.py,43,442,FORMAL_NMD,L43 orchestration,L43_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
9b622aa0a62b8a7ba6a9,python,features/canonical_contract.py,44,443,FORMAL_NMD,L44 orchestration,L44_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
35edd0b6ab02154220cc,python,features/canonical_contract.py,45,444,FORMAL_NMD,L45 orchestration,L45_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
02fecb43c5dc50771af9,python,features/canonical_contract.py,46,445,FORMAL_NMD,L46 orchestration,L46_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
9d5f909183b14fb33cd1,python,features/canonical_contract.py,47,446,FORMAL_NMD,L47 orchestration,L47_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
4016c8f47a21ecbd4a9f,python,features/canonical_contract.py,48,447,FORMAL_NMD,L48 orchestration,L48_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
27faf2db1b6955b53847,python,features/canonical_contract.py,49,448,FORMAL_NMD,L49 orchestration,L49_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
2b0bde033d5206fb51f5,python,features/canonical_contract.py,50,449,FORMAL_NMD,L50 orchestration,L50_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
9ed1185302c65e86a742,python,features/canonical_contract.py,51,450,FORMAL_NMD,L51 orchestration,L51_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
935c6199ccc125ba0902,python,features/canonical_contract.py,52,451,FORMAL_NMD,L52 orchestration,L52_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
227844d89cd17764e04f,python,features/canonical_contract.py,53,452,FORMAL_NMD,L53 orchestration,L53_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
41ecb78ff7a9963ec818,python,features/canonical_contract.py,54,453,FORMAL_NMD,L54 orchestration,L54_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
954bebd0f1e7750a5d21,python,features/canonical_contract.py,55,454,FORMAL_NMD,L55 orchestration,L55_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
33239ef8c8526f4795b1,python,features/canonical_contract.py,56,455,FORMAL_NMD,L56 orchestration,L56_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
16f3400d8e77e80a2450,python,features/canonical_contract.py,57,456,FORMAL_NMD,L57 orchestration,L57_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
385837ff53f2d43b455b,python,features/canonical_contract.py,58,457,FORMAL_NMD,L58 orchestration,L58_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
7e40ab9261da12f26876,python,features/canonical_contract.py,59,458,FORMAL_NMD,L59 orchestration,L59_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
97d2129933c5a6282a4d,python,features/canonical_contract.py,60,459,FORMAL_NMD,L60 orchestration,L60_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
968062140cfb33211841,python,features/canonical_contract.py,61,460,FORMAL_NMD,L61 orchestration,L61_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
23e0761bc8f67a734807,python,features/canonical_contract.py,62,461,FORMAL_NMD,L62 orchestration,L62_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
58881579aa5529fe9613,py,features/canonical_contract.py,63,0,FORMAL_NMD,"    ""price.spot"": {",price,chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.lowPrice;chains.callExpDateMap.*.openPrice;chains.callExpDateMap.*.strikePrice;chains.putExpDateMap.*.closePrice;chains.putExpDateMap.*.highPrice;chains.putExpDateMap.*.lowPrice;chains.putExpDateMap.*.openPrice;chains.putExpDateMap.*.strikePrice;chains.underlying.highPrice;chains.underlying.lowPrice;chains.underlying.openPrice;chains.underlyingPrice;movers.screeners.*.lastPrice;quotes.extended.askPrice;quotes.extended.bidPrice;quotes.extended.lastPrice;quotes.quote.askPrice;quotes.quote.bidPrice;quotes.quote.closePrice;quotes.quote.highPrice;quotes.quote.lastPrice;quotes.quote.lowPrice;quotes.quote.openPrice,chains.putExpDateMap.*.bidSize;chains.putExpDateMap.*.openInterest;chains.putExpDateMap.*.optionDeliverablesList.*.currencyType,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
5a32d91b7c954b85ef53,py,features/canonical_contract.py,64,0,FORMAL_NMD,"        ""canonical_name"": ""price.spot"",",price,chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.highPrice;chains.callExpDateMap.*.lowPrice;chains.callExpDateMap.*.openPrice;chains.callExpDateMap.*.strikePrice;chains.putExpDateMap.*.closePrice;chains.putExpDateMap.*.highPrice;chains.putExpDateMap.*.lowPrice;chains.putExpDateMap.*.openPrice;chains.putExpDateMap.*.strikePrice;chains.underlying.highPrice;chains.underlying.lowPrice;chains.underlying.openPrice;chains.underlyingPrice;movers.screeners.*.lastPrice;quotes.extended.askPrice;quotes.extended.bidPrice;quotes.extended.lastPrice;quotes.quote.askPrice;quotes.quote.bidPrice;quotes.quote.closePrice;quotes.quote.highPrice;quotes.quote.lastPrice;quotes.quote.lowPrice;quotes.quote.openPrice,chains.callExpDateMap.*.closePrice;chains.callExpDateMap.*.optionDeliverablesList.*.symbol;chains.callExpDateMap.*.optionDeliverablesList,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
67f0113d566d330c1e0c,python,features/canonical_contract.py,65,464,FORMAL_NMD,L65 orchestration,L65_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
3a7d9c7eb432a99047d8,python,features/canonical_contract.py,66,465,FORMAL_NMD,L66 orchestration,L66_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
9db84ab7d0b1f8253d72,python,features/canonical_contract.py,67,466,FORMAL_NMD,L67 orchestration,L67_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
fa6b55cdc7d20b7e51bc,python,features/canonical_contract.py,68,467,FORMAL_NMD,L68 orchestration,L68_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/canonical_contract.py 1-346,NOT_MARKET_DATA,,,MVP canonical contract schema + spec data (no Schwab leaves) | line anchored HEAD 3e592f1; upstream MVP choke-point validator; OBS-CC1/CC2 informational disclosures slice-only
